V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
-0.702659946685678,-1.69359509300037,-2.13744339813601,-0.0104718037708458,0.151055361586783,-0.830968807013507,-0.0893409305214759,-0.311629915291983,0.523657942517891,0.608337956049424,0.143357719668801,-0.346437496441129,-0.102483474457609,-0.649021862815324,1.8062652749646,1.97070389242714,0.64866875879851,0.0956118639307819,0.314059626935042,0.298324494505295,0.485979632590294,0.736416255352967,0.0305665461289376,-0.904928290314908,1.21247351672677,-0.865327794279969,-0.827291006113988,0.738921292682074,-0.544650320576007,-0.277173282403498,0.88578831766117,1.88491760993314,-2.13841223478603,-1.01220456603601,-0.0171177216818161,0.0876059018479342,-0.168360953091292,0.0387532434738705,-0.739167127120244,0.156650429589436,-2.04880589116418,-0.704566105431498,0.923069108572477,1.58416795355359,-1.15564645873658,-0.263482635184127,0.428628970792533,-0.250921741874294,0.409441377507981,1.38579431151052,0.265136721940348,-0.768191421699282,-0.0217538588419576,-1.04317764393181,0.790866600309682,0.278012298001416,0.551219115834446,1.36618668129544,0.078994337965978,-0.170508094135349,0.706068306773659,1.46888911638298,-0.698927761978165,-0.379392210241959,-2.4553924848324,0.365448536202498,0.763981305262318,-1.50585941708171,-1.45021877080722,-0.35092428090488,0.801142460739999,-2.82310005197185,1.85979510025278,0.302462553010614,-0.809057672021661,-0.561365867360966,2.85355928552264,0.991787646721485,0.0941844122833079,1.60783144430138,0.42400321926191,1.11546674090636,0.346426833753335,0.256831920041295,1.03853843664595,1.44103738426466,-2.27929045130802,1.49468816248737,0.678561946972852,-0.374763250126567,0.575265277816393,0.573194083722175,0.909807601025509,1.32068902125248,-0.0746886559845771,2.27097533925008,-1.83500994216074,2.02299951056364,0.442767258895114,0.857262592981112
1.48104887550773,1.03068317912149,0.584432102968682,0.731812136831206,-0.842843313412046,-1.23305923111679,-0.401397685403053,-1.02009533993115,0.0524224850467957,-1.2372809282985,-1.36335253648637,-1.37149084528563,-0.277382062150399,2.39272451722299,1.20469068208877,1.29566115239457,1.92884418410938,-0.22399814207708,-0.63664331338985,-0.371863059103226,-1.31126544825259,-0.354898882541408,-0.358294785571614,-0.702580892700733,-0.759205964233666,0.585527515844355,0.541542086744988,0.206207928604992,-0.835305404810933,0.868677974825747,0.270034380318903,0.760776811374142,1.07306743917744,-0.351470688887404,0.308581179219638,-0.802645985038117,0.0901252029279099,0.617209581874637,0.231009151787914,-0.305135373567726,-0.443545085521145,-1.50177483122169,1.26207709529479,-0.737398597365599,-1.11021798337833,-0.621843307258025,-0.257172915774417,0.297361462440674,1.42329684015851,-0.231910892487779,-1.65624676283366,2.26313524665945,-1.01341658877776,1.61295979837483,0.67767379582482,-0.927929465650706,0.649026847579297,0.866137969926415,-1.52838089153849,-0.793544996221881,-0.883935302559627,-0.0815788284657224,0.0860424348004248,-0.536351513716704,-0.317753657988313,-1.18889446526269,-0.644936550108686,0.387632072317884,0.944338668966359,1.2278663961134,1.17167470228829,-0.25412796730811,0.13428097161488,-0.371907329940797,0.149112617119371,1.24022818337426,1.5405805459314,-1.16180804107045,-0.0551134667647247,-0.432616014385167,-0.101731280600236,-0.669179631235517,-1.29922858342547,0.0019685401302097,-2.22947172378909,-0.922898092838211,0.49070776201032,1.14447452218782,0.0883022931351657,1.34005589450498,0.385014663381438,1.18624721636889,1.23962343692736,1.42608624229956,-0.258437533734687,0.698156447294797,-0.887819616003394,-0.691223255912515,-1.37258245623532,-0.308572253789777
-0.935793620574904,-0.596387368143511,1.0997033976358,2.51394736256449,0.413659724704075,1.25896066002683,-0.522905874132497,0.885711539574151,-0.764175747757056,-0.149721924940737,1.09697198681182,0.127083947464688,0.25604601316828,1.24237261889268,0.0708795021543877,-1.38022677709415,-0.28250131327979,0.812061929646747,-0.381704542484208,0.327594309104708,-1.07497077351898,-1.60758321977572,-0.649150852680539,0.0848415635860663,-1.88422909600437,1.05178851238282,0.324347320206062,0.418677298856528,0.803470665259823,0.517472262500735,0.0755315467078846,-1.15408005055721,-1.33530384867579,1.26635887933713,0.101279597385596,0.514889501195176,-0.0107658111800591,-0.703148152805243,0.268950142280389,0.582611673313381,0.204615502765076,-2.73213763219844,-0.573357631721224,0.153550624534681,0.524893094750367,-1.22119043792039,-0.467220716778195,-0.629182969523532,-0.993758581570761,0.827601359309187,0.972367158542443,0.208714188039962,0.0229417056352975,1.71168361853571,1.09356320040588,-0.247640258019169,0.488949052017054,-0.00981694525909177,-1.12829258902288,0.727825041424431,-1.30828282652971,1.7212215464139,0.0506397395363394,-1.07804903788273,0.492747210813559,0.0311499333918376,-0.843749441607181,0.658957371845443,0.149130317327225,1.51173197177653,0.689680515234729,-0.834621791905258,-0.508281605884053,-0.578721453268725,-1.23940488529217,0.17404167175235,0.123449912946691,1.59367321162744,0.774831118580037,0.501127305011983,0.543822104729951,1.51954423257649,0.874735791604805,1.14486737118006,-1.11015949417158,0.916920105918363,0.111730844713293,0.775908939537157,0.602867523190787,2.19900697082944,-0.59764717839164,0.828055692997536,-0.763456316225308,0.167530873904923,-0.347522901661544,-0.149735037199906,-0.657429026239628,0.793188767189683,-1.28647883603374,0.770026854791162
0.498150761506909,-0.140827798074034,0.451255018572074,-0.921478604153784,-0.535185197358368,0.00447030227118434,0.208300621660279,1.36238989900883,1.06637295595213,1.45270180035331,0.214583387212957,1.61615418729356,0.738500477329719,0.417128002023015,-0.297814854268069,-0.389529195395941,0.437170054774806,-1.12028241289096,0.0477059163509648,-2.42913206013519,-0.952697275407514,0.759288187058957,1.23643424403322,-1.11602479693855,-0.142397409341279,0.539670158181456,-0.22972606490725,0.866098372997707,-2.2659139275442,0.124550725361007,-1.38902394823251,0.375390306363823,1.45091885589907,0.717922463422257,-1.7167696835135,0.77772893016758,-0.358563303463794,0.481058929839401,0.817866214417995,1.8936029968689,0.384306362112576,-2.27610645295402,1.85641969254951,1.11405529778289,0.898730287699865,-0.10596884611978,-0.0144475131545752,-0.39246336906612,1.39805250461482,0.801663950732857,0.348714319491257,-1.11239744144972,0.759711069384684,-0.172134722222946,-1.6288220913585,1.05731560059213,0.470215203693921,0.561790032777999,1.19076742920883,-0.961494975611575,-0.608583623429424,-1.87027442061498,-0.701076485106299,-0.902959423247701,0.284923924434288,-0.235593506519323,0.167806196955573,0.236287755104584,-0.326777103130095,-0.661757085615701,0.877439816547553,-0.824154307830622,1.11397326434411,-0.237929973029785,-1.14528961662499,-0.758117442225821,-0.932374317881482,-0.254932914091159,0.964282647387893,2.03325139582309,1.48084148293085,-0.140992964368928,-0.647480188014154,1.12806060435827,1.03744768539583,1.49191672432123,0.249292936881586,-0.311386788897206,0.517599821041155,2.10498056998448,1.19491783500093,0.131691026469977,1.36482280847708,0.527103507445505,-1.15916062221247,-1.1428819271508,0.195025477201981,1.74370098621176,1.33539192165442,0.103769917239915
-1.95795563972322,1.0000722584217,0.213148905898327,0.446365115863642,0.795837722970142,-1.32607366568218,0.473270893236934,-1.23843058288788,0.109101174111157,-1.72761815871542,0.115388525230146,-0.224867801800904,0.876193203788898,0.00152066152893609,1.86942288868315,1.63598288755966,0.7351364484158,-0.299684532360343,-0.0523466528557953,0.481157506788785,-1.11046313089627,0.132232244926897,1.38903655693471,-1.8649092814331,-1.104728196348,-0.456114173373426,-1.10571388534483,1.18101087306341,1.35400168402342,-0.0344904209909516,-0.440386411980303,-1.57591244865363,0.0991082211607332,-0.0543458719445981,0.145270631514844,0.0606601200086862,0.834212971471456,-0.670857034044524,-0.0763101447505079,0.41647327982758,-0.759072105487732,0.954751333396681,0.0897790601273923,-0.492177115738034,-2.79162923173714,-0.355877404209206,-0.772175038213439,-1.04716128431423,-0.560491726130578,0.802638619828618,0.414347701232148,-0.949420830720975,-1.11016813825134,-0.926125722379119,0.631957388966471,-0.168232745361809,-0.0512024416851725,-0.618887852035269,-1.15912638781401,0.102390000822902,-0.0176474939281075,-1.58760962038623,0.755507792437293,0.32495419746136,0.411707029114259,-0.233937213701058,-0.365902285297831,0.895201384584109,0.540083774611837,-1.79687526378216,0.952565816896234,-2.88376353787608,0.176757122255811,2.7652321311619,-0.874769736919346,1.27576108361964,-0.234644826106542,-1.25621086965857,0.984844542616953,0.188897661625351,0.245564211480188,0.610578939282741,0.539174277458262,1.6687950813712,-0.180168404985187,0.0127395445398075,0.18243931175558,-0.677478479573334,-0.409345613693898,0.0758762785785142,-0.800766445204476,-0.0428861736292176,-0.579531601197225,0.666647816254488,0.211779275787562,-0.374308418262722,0.544267470418617,-0.432227718304481,0.383394236450128,-0.951071993298259
-0.705173356353774,1.25918621362553,0.461780999502547,0.122225139344035,2.53090521497013,0.840958789851744,-0.67476634660133,-0.171235716445296,-0.649424186397686,-1.22339409770321,2.18959460457198,0.51225690094467,1.27191933027791,-1.872867991508,-1.43128064006226,-0.859855404000153,-0.944102874932673,-0.0426197067887648,0.68416401279089,-0.117979229051297,-0.171689746960783,-0.485213501026694,0.130252581815648,0.918866615857929,0.68148965378581,-0.995377658238317,-0.209957406145484,-0.769969400066836,-1.08127235858374,0.95759735190609,-1.18193840162535,-1.25387544212857,2.32250800555892,0.97959504740078,-1.17974188497708,1.72447007553539,0.976299214676385,-0.960673611110243,-0.749126646898179,0.183403684859308,-1.81798052876579,-0.349300066503595,0.297234830356203,0.198408897224399,0.527529361938077,-1.56169407925498,-0.158237710526246,0.39835108510589,-0.447926365138283,-0.0924100139260994,-0.5585236089374,-0.573080246292555,-1.12606339974523,-0.0506499451231532,0.978902207686282,-0.547995568829421,-1.62792614337694,0.382177849368485,-1.08044012233501,0.216336518122712,1.17216615684953,2.2531914786136,-0.721441846314314,0.46143735333811,-1.86782051315419,1.24136189744061,1.93734372897607,-1.08214793492581,-0.650871854354624,0.267168216330315,-0.146634837894415,-0.475028789151343,-0.892613916321166,0.459229232811331,-1.31401755296758,-0.39870583286285,-0.411047806961106,1.08927027406112,-0.807646361320746,-0.162973167833873,-0.429918050001112,2.268964174802,-0.122945396862303,1.79106442546861,-0.203757163611258,-1.99041475383319,-0.0590022331884185,-0.781135116324646,-0.325046464945128,-0.568695606551809,1.65274273818344,-2.03265427377454,0.0391486482456956,0.665688921647299,-0.0783158792846314,0.0368551634305874,0.856236771386756,1.23359709426517,-0.781604188588117,0.332032029909653
-0.83887792728937,-0.61240465038178,-0.742345225020352,-0.0207304232763775,-1.80242406832183,0.886391156994031,-2.4486161461517,-0.325218137218208,0.339559252119712,-1.31008799630997,-1.34738298323516,-0.0164676949067784,-1.15597506658442,1.06351966689681,-0.29859373845416,-0.272527334578806,-2.37520863614985,1.88006123845731,0.198530986063617,1.32892858178695,0.345090192279378,-0.858094030182103,-0.287404251061316,-2.21687535383238,-0.725002040313806,0.0468790947937208,-0.637935679176187,0.236928950624651,0.797639135994785,0.338921461634075,-0.190102346239899,0.331636363019998,0.379389167867302,0.302946021329058,0.0635943569293574,-0.321362614645735,0.778739870964108,-0.578787055282509,0.307352679470963,0.381849735791802,1.60612795522118,-0.0861186701085514,0.381439846081155,-0.355455216239016,1.34919918299186,-0.253419604464922,-0.846654370439095,-1.27932660445803,-0.452877098142965,-1.08959408049181,0.138589984534901,0.462356589454092,-1.66111553944783,-0.501395517521215,-1.01011708582997,1.69367299921164,0.962797671254923,0.00500067891553314,-1.82923381718853,0.0101193112418029,0.596861982609698,-1.02383883930383,-1.32691883307969,0.909449463535267,-0.0260964677775296,1.16669063182527,0.474297100556898,-0.676793543796099,0.0494972821102489,-0.833523751057007,0.625806590569699,0.791618389326453,-1.51605247391172,0.679020637965612,0.0153727312237086,0.644543929035766,-0.78328076848463,-2.02906149386326,0.728926746720395,0.501320746629529,-0.075234945341811,0.505241178591567,-0.245162717274146,-0.33923848587492,0.744900025372538,-0.131249271378955,1.40196651418922,-0.730730574838884,0.632165828213964,1.4275058329368,-0.336503583036984,-0.771002767821143,-0.0553553781891065,-0.558988206150987,-0.746750262765467,-0.546148613655934,-1.9724384335631,0.897505231150437,-1.17885601715177,1.67438896984704
-0.561281823478067,-1.04873966596641,0.0562533433316595,0.290973326013412,-1.80602788773774,0.0021233365765061,-1.91174937658795,0.427167213832434,0.995430744636746,-2.2129406219099,-0.126570054355532,-0.565309534635969,-2.19538136675789,-0.205519345048949,-0.00192980460299383,-0.364332655959001,-0.299265117116004,-0.0925574452007023,-1.95155022918561,-1.84171237317509,-0.232483935902931,-0.456364362316931,-0.804769193650868,0.564567708475535,-1.70133051061128,-0.84594241800376,0.3862206199014,-0.132166263810184,-0.949618541733821,0.699205665871367,0.246880974066634,-0.242132870201545,1.07309617680253,-0.673442619157219,0.0409928555647049,1.52299768991272,-0.198074270704335,1.11576626178255,-1.49995852344923,1.72822468206607,0.123675068691975,-0.105153091478555,-1.03832263907988,1.1370809420017,-0.334577166634058,1.52697257907178,-1.18803297835552,-0.514969799413215,-0.429882010746398,-0.0590256676665145,-0.891821230630431,-0.458846186724638,-1.52459862191453,-2.038969249084,-1.67167515788461,0.348264647717997,-0.193990839771486,-0.665202716478683,0.0711164733175659,-0.741419460360527,-1.7191978383627,-0.720471203928002,1.49708131660528,-0.902544712128724,-1.37810324698912,1.56930469354639,-2.12748189027427,1.71199573107572,-0.946645338241894,-1.51572501794915,-0.346744831478008,-0.383668435879146,-1.42091168081992,0.467880831829726,-1.49389553962402,0.30597365170362,1.29061345838827,-0.700938738929893,0.206388301613974,0.0282446937951248,0.946785553796933,-0.0505348104800593,0.983800580071625,-1.02632602070105,-0.915797823472242,0.687773775427593,0.298530090187467,0.174620262503775,0.626363423761867,0.365133060558981,0.207759551038271,-2.06390520867407,-0.140382161676687,0.828188827094479,-2.40263566234912,0.13958506019368,-0.097824600114319,-2.09517152600504,-1.06510920781631,-1.31338837154391
-0.146326721602984,1.17672183990497,-0.245258296875673,-0.651304903479815,-0.570647119333107,0.811377108578553,0.499723187359023,0.345601602578954,-0.74632251944738,1.10058331187489,0.133062694699509,1.76250390775849,-1.73687817944587,-0.555716448135773,0.797756840471914,-0.0551674158773164,1.24755478761662,0.746099060194861,0.0578097475210641,1.24340412130845,-0.865289535038876,1.0111175121876,0.095149625980959,-0.181006193504747,0.640882450836533,-0.695927764513963,1.8447005846675,-0.436246660173289,0.193521834287082,-1.82318137184463,-1.10276629202031,0.213855377605761,-0.284106664924302,-0.474904882665478,1.05122270342782,-0.969478206658673,-0.427357406221499,0.755808490753195,-0.94556018521318,-1.33806693180049,-0.386763963248499,-1.11811393490585,0.611940441426512,-0.0499830192379526,-2.33508621985138,-0.721271553538533,-0.0991883578608512,-1.23834808307447,-1.37607547242788,-0.822603869686624,-0.339139209755829,-1.72336430528931,-0.189813769678048,-0.595960510385876,0.338008855699987,1.2968205555457,0.799872181370891,-0.720707290381067,1.25245472875549,-0.596374276609544,0.144061416754763,1.45859125500597,-1.01128236599129,-0.625869177029102,-1.35907209533331,1.53836580704364,0.948105908444852,0.820594499720166,1.22407024296394,-0.590225268189853,0.51512618693689,0.28174946477006,-0.211783259422448,-0.0245406498818395,-3.1372195484321e-05,-0.381935676869293,-0.967060657200524,-3.74462282380863,-2.02672593825372,-0.789602332034029,-0.866422719806408,-0.404482334235109,-0.295598774814575,0.917763923771467,0.0840358999410964,-0.34437000075462,-0.516015213580188,-0.558861777257892,-1.78679849644587,-0.130931518520616,-1.6645330996596,-0.0586952961648372,-0.562850736001316,-0.183362898919262,-0.245687037963935,1.34532047293771,-1.05058387563133,0.0399110034258184,-0.256724330021988,1.68794511653504
1.02749138988799,-0.0171293257196437,0.0765726724703485,-1.00381719401661,0.588209866384395,2.09570840550674,1.30268061000438,-0.599615627096871,-0.0294681498353204,0.940667904499927,-1.5943846000659,0.352254305239004,-1.83756307219602,-0.145734143221622,-1.20449761396963,-1.71896603717881,1.35705518251777,-0.779925991812952,-0.122442806366172,2.09468747627101,-0.474202425453244,1.37015772704282,-0.837207647214836,-0.0889794039866541,-0.661808297892371,-2.02912884188098,0.173966461244036,0.742681101471344,-1.94631621615073,2.25522890061071,1.94096655554984,1.85909701190066,0.879042656977683,-0.776031820289018,-0.925006716515336,-0.077599992750362,1.0823030696914,-0.800874594085297,-0.175612473804696,0.0485084500643245,0.440683935386747,-0.656915784080211,0.269708067366669,-0.875459811060609,1.44065706280061,0.428441301984195,0.247809363909705,-1.2638516345354,-0.372346016650524,0.34979427553715,-0.938828179707762,-0.399278909325015,-1.23753758965791,0.58218745566938,1.32463158356605,1.50304283423839,0.243300654552958,-1.22012329867279,-1.04162195580779,-0.198330602757467,0.645665172145534,-0.36149562877502,1.08864050152059,-0.489683681820707,0.463494904208249,0.534640722562291,0.72714396165241,0.104298945784649,-0.124094847621184,-1.40961043956371,1.16407921746729,0.993016573360621,-1.34446563816954,-1.46885196352766,0.290716986013305,0.506406957489257,0.341820295090113,-0.814453375627411,0.193593445929725,0.313365880918646,-0.584644937582603,0.614046851340084,0.828567759738611,-0.710404746293982,0.537364168098522,0.0744529492977509,-0.956932106329304,0.00207816539880702,0.32343927894089,-1.08324824515154,0.537343395940524,1.69972320378133,-0.660077609763313,-0.125295270630093,1.80578971315906,1.99483379216727,-1.46114879003264,-0.27295459938227,0.625065677440774,-0.0988341534802222
